,관리번호,자치구_x,와이파이명,도로명주소,상세주소,설치위치(층),설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,wifi접속환경,X좌표,Y좌표,작업일자,자치구_y,AP별 이용량(GB),이용량
8485,WF140020,광진구,광나루시민안전체험관,광진구 능동로 238,2층 연기체험장,,7-3. 커뮤니티 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,,127.07718,37.551456,2021-12-14 10:57,광진구,30.10 GB,30.10 
8486,WF140021,광진구,광나루시민안전체험관,광진구 능동로 238,3층 엘리베이터. 근처 소화전 옆,,7-3. 커뮤니티 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,,127.07718,37.551456,2021-12-14 10:57,광진구,182.02 GB,182.02 
8487,WF140022,광진구,광나루시민안전체험관,광진구 능동로 238,3층 완강기 체험장 앞,,7-3. 커뮤니티 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,,127.07718,37.551456,2021-12-14 10:57,광진구,101.72 GB,101.72 
8488,WF140026,동대문구,다산콜센터,동대문구 난계로28길 23,1층 운영본부사무실안,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,401.35 GB,401.35 
8489,WF140027,동대문구,다산콜센터,동대문구 난계로28길 23,1층 기획관리본부휴게실안,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,466.35 GB,466.35 
8490,WF140028,동대문구,다산콜센터,동대문구 난계로28길 23,2층 휴게실안,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,313.54 GB,313.54 
8491,WF140029,동대문구,다산콜센터,동대문구 난계로28길 23,3층 휴게실안,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,332.67 GB,332.67 
8492,WF140030,동대문구,다산콜센터,동대문구 난계로28길 23,4층 휴게실안,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,244.99 GB,244.99 
8493,WF140031,동대문구,다산콜센터,동대문구 난계로28길 23,5층 본관 체력단련실안,5,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,356.71 GB,356.71 
8494,WF140032,동대문구,다산콜센터,동대문구 난계로28길 23,5층 120관리팀안,5,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,417.52 GB,417.52 
8495,WF140033,동대문구,다산콜센터,동대문구 난계로28길 23,5층 대강단안,5,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,127.024574,37.57281,2021-12-14 10:57,동대문구,399.54 GB,399.54 
8496,WF140034,서초구,데이터센터,서초구 남부순환로340길 49,1층 103호의 1,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,127.022,37.479507,2021-12-14 10:57,서초구,41.80 GB,41.80 
8497,WF140035,서초구,데이터센터,서초구 남부순환로340길 49,1층 103호의 2,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,127.022,37.479507,2021-12-14 10:57,서초구,10.62 GB,10.62 
8498,WF140036,서초구,인재개발원,서초구 남부순환로340길 58,본관,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,127.01931,37.4795,2021-12-14 10:57,서초구,40.80 GB,40.80 
8499,WF140037,은평구,서북병원,은평구 갈현로7길 49,본관 운영실,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,511.04 GB,511.04 
8500,WF140038,은평구,서북병원,은평구 갈현로7길 49,본관 중앙현관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,33.60 GB,33.60 
8501,WF140039,은평구,서북병원,은평구 갈현로7길 49,서관 치료대기실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.905,37.603466,2021-12-14 10:57,은평구,240.98 GB,240.98 
8502,WF140040,은평구,서북병원,은평구 갈현로7길 49,서관 치료대기실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.905,37.603466,2021-12-14 10:57,은평구,134.57 GB,134.57 
8503,WF140041,은평구,서북병원,은평구 갈현로7길 49,본관 중회의실,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2011,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,0.00 GB,0.00 
8504,WF140042,은평구,서북병원,은평구 갈현로7길 49,본관 간호기숙사,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,30.79 GB,30.79 
8505,WF140043,은평구,서북병원,은평구 갈현로7길 49,본관 간호기숙사,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,269.41 GB,269.41 
8506,WF140044,은평구,서북병원,은평구 갈현로7길 49,본관 간호기숙사,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,527.95 GB,527.95 
8507,WF140045,은평구,서북병원,은평구 갈현로7길 49,동관 휴게공간,7,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90418,37.604862,2021-12-14 10:57,은평구,63.04 GB,63.04 
8508,WF140046,은평구,서북병원,은평구 갈현로7길 49,본관 휴게공간,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2011,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,62.60 GB,62.60 
8509,WF140048,은평구,서북병원,은평구 갈현로7길 49,서관 휴게공간,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2011,실내,,126.905,37.603466,2021-12-14 10:57,은평구,0.00 GB,0.00 
8510,WF140049,은평구,서북병원,은평구 갈현로7길 49,동관 남성휴게실,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2011,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,0.00 GB,0.00 
8511,WF140050,은평구,서북병원,은평구 갈현로7길 49,서관 치료대기실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.905,37.603466,2021-12-14 10:57,은평구,432.30 GB,432.30 
8512,WF140051,은평구,은평병원,은평구 백련산로 90(발달센터),휴게공간,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,24.30 GB,24.30 
8513,WF140052,은평구,은평병원,은평구 백련산로 90(발달센터),놀이치료실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,49.65 GB,49.65 
8514,WF140053,은평구,은평병원,은평구 백련산로 90(발달센터),발달센터 진찰실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,316.23 GB,316.23 
8515,WF140055,은평구,은평병원,은평구 백련산로 90,2층,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,270.01 GB,270.01 
8516,WF140056,은평구,은평병원,은평구 백련산로 90,본관2층 세미나실안,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,73.30 GB,73.30 
8517,WF140057,은평구,은평병원,은평구 백련산로 90,본관 물리치료실,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,41.25 GB,41.25 
8518,WF140058,은평구,은평병원,은평구 백련산로 90,식당,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,304.63 GB,304.63 
8519,WF140059,은평구,은평병원,은평구 백련산로 90,본관1층 원무과접수창고앞,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,674.23 GB,674.23 
8520,WF140060,은평구,서북병원,은평구 갈현로7길 49,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90455,37.60407,2021-12-14 10:57,은평구,387.32 GB,387.32 
8521,WF140061,은평구,은평병원,은평구 백련산로 90,본관지하1층 낮병동앞,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,134.75 GB,134.75 
8522,WF140062,은평구,은평병원,은평구 백련산로 90(발달센터),치료실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,22.15 GB,22.15 
8523,WF140063,은평구,은평병원,은평구 백련산로 90(발달센터),치료실,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,84.63 GB,84.63 
8524,WF140064,은평구,은평병원,은평구 백련산로 90(발달센터),음악치료실,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,41.32 GB,41.32 
8525,WF140065,은평구,은평병원,은평구 백련산로 90(발달센터),휴게공간,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,44.56 GB,44.56 
8526,WF140066,은평구,은평병원,은평구 백련산로 90(발달센터),집단치료실3,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,111.89 GB,111.89 
8527,WF140067,은평구,은평병원,은평구 백련산로 90(발달센터),집단치료실2,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,35.60 GB,35.60 
8528,WF140068,은평구,은평병원,은평구 백련산로 90(발달센터),미술/감각통합치료실,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,40.41 GB,40.41 
8529,WF140069,은평구,은평병원,은평구 백련산로 90(발달센터),집단치료실1,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,103.30 GB,103.30 
8530,WF140070,은평구,은평병원,은평구 백련산로 90(발달센터),집단치료실5,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,47.64 GB,47.64 
8531,WF140071,은평구,은평병원,은평구 백련산로 90(발달센터),집단치료실4,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.92379,37.593876,2021-12-14 10:57,은평구,34.09 GB,34.09 
8532,WF140072,중구,서울일자리플러스센터,중구 무교로 21(무교청사),일자리플러스센터,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,126.97879,37.567696,2021-12-14 10:57,중구,715.31 GB,715.31 
8533,WF140073,중구,서울일자리플러스센터,중구 무교로 21(무교청사),일자리플러스센터,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,126.97879,37.567696,2021-12-14 10:57,중구,509.92 GB,509.92 
8534,WF140107,중구,서울일자리플러스센터,중구 무교로 21(무교청사),일자리플러스센터교육장,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,임대망,2020,실내,,126.97879,37.567696,2021-12-14 10:57,중구,281.45 GB,281.45 
8535,WF141256,강북구,번남어린이공원,강북구 오패산로77길 35-8,오패산로67길 56 CCTV(번동 447-1),,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.02507,37.635784,2021-12-14 10:57,강북구,521.35 GB,521.35 
8536,WF141263,강북구,벌말어린이공원,강북구 오현로 207,오현로 199 건너편 CCTV(번동 235),,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.03988,37.629753,2021-12-14 10:57,강북구,800.97 GB,800.97 
8537,WF141302,강서구,공암나루근린공원,강서구 강서로80길 117,가양동 1459-9 CCTV C111007,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.84459,37.57322,2021-12-14 10:57,강서구,20.98 GB,20.98 
8538,WF141308,강서구,덕원여고정문,강서구 강서로45길 91-44,강서로45길 91-44(내발산동 산58-2)학교정문,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.83009,37.54893,2021-12-14 10:57,강서구,0.00 GB,0.00 
8539,WF141312,강서구,등촌근린공원,강서구 강서로62길 35,강서로62길 35(등촌동 687-4)공원주변,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.8416,37.563744,2021-12-14 10:57,강서구,359.55 GB,359.55 
8540,WF141577,구로구,구로디지탈단지역앞#1-1,구로구 도림천로 477,구로동186-16 CCTV 682,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.89963,37.485867,2021-12-14 10:57,구로구,291.78 GB,291.78 
8541,WF141579,구로구,구로디지탈단지역앞#2-1,구로구 시흥대로 571,시흥대로 571(구로동 1125-1 CCTV),,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.902,37.484,2021-12-14 10:57,구로구,"1,050.02 GB","1,050.02 "
8542,WF141589,구로구,오류시장,구로구 경인로 208,오류동 38-7 시장입구 CCTV,,2. 전통시장,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.84422,37.49612,2021-12-14 10:57,구로구,488.68 GB,488.68 
8543,WF141591,구로구,오류동역앞광장-1,구로구 경인로20길 13,오류동 52-7 CCTV,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.844,37.495,2021-12-14 10:57,구로구,82.75 GB,82.75 
8544,WF141592,구로구,오류동역앞광장-2,구로구 경인로20길 13,오류동 52-7 CCTV,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.844,37.495,2021-12-14 10:57,구로구,43.78 GB,43.78 
8545,WF141594,구로구,오류시장,구로구 경인로 208,오류동 38-7 시장입구 CCTV,,2. 전통시장,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.84422,37.49612,2021-12-14 10:57,구로구,782.46 GB,782.46 
8546,WF141596,구로구,온수도시자연공원,구로구 고척로21나길 85-6,개봉동 47-15(잣절지구) 놀이터입구 CCTV,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.841,37.502,2021-12-14 10:57,구로구,119.36 GB,119.36 
8547,WF141597,구로구,온수도시자연공원,구로구 고척로21나길 99,개봉동 45-2(잣절지구) 연못 옆 CCTV,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.84,37.502,2021-12-14 10:57,구로구,889.63 GB,889.63 
8548,WF141598,구로구,온수도시자연공원,개봉동 45-2(잣절지구) 화장실 옆 CCTV,개봉동 45-2(잣절지구) 화장실 옆 CCTV,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.839,37.502,2021-12-14 10:57,구로구,160.37 GB,160.37 
8549,WF141599,구로구,온수도시자연공원,개봉동 45-2(잣절지구) 약수터 근처 CCTV,개봉동 45-2(잣절지구) 약수터 근처 CCTV,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.838,37.502,2021-12-14 10:57,구로구,217.09 GB,217.09 
8550,WF141600,구로구,온수도시자연공원,구로구 부일로9길 49,온수동 9-44(벽산지구 정자 앞 CCTV),,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.825,37.495,2021-12-14 10:57,구로구,42.91 GB,42.91 
8551,WF141601,구로구,온수도시자연공원,구로구 부일로7길 16,온수동 9-44(벽산지구 놀이터 온수초교앞),,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,126.825,37.494,2021-12-14 10:57,구로구,287.92 GB,287.92 
8552,WF141687,노원구,불암산종합스타디움,노원구 중계로 36,중계로 36(공릉동 141),,4. 문화관광체육시설,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.083,37.639,2021-12-14 10:57,노원구,294.05 GB,294.05 
8553,WF141688,노원구,불암산종합스타디움,노원구 중계로 36,중계로 36(공릉동 141),,4. 문화관광체육시설,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.084,37.639,2021-12-14 10:57,노원구,48.10 GB,48.10 
8554,WF141689,노원구,불암산종합스타디움,중계로 36(공릉동 141),중계로 36(공릉동 141),,4. 문화관광체육시설,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.085,37.638,2021-12-14 10:57,노원구,49.61 GB,49.61 
8555,WF141692,노원구,상계근린공원,노원구 동일로227길 86,동일로227길 10(상계8동 620),,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.051,37.669,2021-12-14 10:57,노원구,224.40 GB,224.40 
8556,WF141697,노원구,수락산당고개지구공원,노원구 상계로31길 6,상계동 산151-1,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.077,37.669,2021-12-14 10:57,노원구,107.51 GB,107.51 
8557,WF141699,노원구,연지초교,노원구 월계로55길 49,월계동 320-10어린이보호129,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2018,실외,,127.05942,37.633266,2021-12-14 10:57,노원구,141.10 GB,141.10 
8558,WF141700,노원구,월계초교-1,노원구 월계로45가길 9,월계로45가길 10,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.05,37.628,2021-12-14 10:57,노원구,228.93 GB,228.93 
8559,WF141702,노원구,을지초교,노원구 중계로 235,중계동 377어린이보호136,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.074,37.651,2021-12-14 10:57,노원구,105.00 GB,105.00 
8560,WF141707,노원구,해오라기어린이공원,노원구 동일로184길 63-7,공릉동 503-17,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2019,실외,,127.077,37.625,2021-12-14 10:57,노원구,144.57 GB,144.57 
